0,753,57277,863534,36
0,753,57277,863534,36
1,2304,55726,863538,32
2,2285,55769,863492,54
3,2257,55875,863386,82
4,2261,56617,862642,80
5,2124,58784,860615,77
6,2091,58740,860660,109
7,2117,61397,858000,86
8,2117,64599,854797,87
9,2136,63073,856320,71
10,2048,60276,859262,14
11,1957,60578,858959,106
12,1943,64573,854963,121
13,1928,58722,860812,138
14,1935,59514,860019,132
15,1810,21894,897787,109
16,1765,22013,897666,156
17,1793,22600,897078,129
18,1793,22523,897156,128
19,1791,23030,896647,132
20,1625,23432,896394,149
21,1631,22979,896845,145
22,1610,23618,896207,165
23,1606,23858,895967,169
24,1588,24239,895587,186
25,1443,24465,895515,177
26,1442,28029,891948,181
27,1455,23962,896014,169
28,1438,23689,896289,184
29,1466,24636,895342,156
30,1301,24738,895396,165
31,847,20170,899960,623
32,1364,34490,885640,106
33,1374,34277,885853,96
34,1370,23240,896885,105
35,1361,23313,896812,114
36,1370,24126,895995,109
37,1361,23792,896329,118
38,1373,24626,895493,108
39,1390,25302,894821,87
40,712,16384,903737,767
41,722,16204,903915,759
42,695,16475,903641,789
43,694,16696,903419,791
44,683,16672,903445,800
45,1422,27516,892598,64
46,1406,27463,892651,80
47,635,17058,903055,852
48,635,17565,902545,855
49,620,17502,902607,871
50,599,16840,903266,895
51,586,17487,902619,908
52,1315,26675,893428,182
53,1319,26988,893114,179
54,1333,27839,892261,167
55,1327,27415,892686,172
56,1337,26812,893292,159
57,1328,27714,892386,172
58,1326,26966,893131,177
59,1324,28555,891538,183
60,1331,26314,893779,176
61,1315,25925,894170,190
62,1374,26727,893366,133
63,1327,26560,893533,180
64,1333,26501,893591,175
65,1344,27083,893007,166
66,1329,27098,892993,180
67,1319,27035,893052,194
68,1306,27563,892525,206
69,1317,27406,892678,199
70,1302,27945,892140,213
71,1302,28375,891711,212
72,1293,28896,891191,220
73,1295,29015,891070,220
74,1313,29854,890226,207
75,1310,30005,890074,211
76,1301,29294,890786,219
77,1305,30893,889188,214
78,1273,30880,889202,245
79,1298,31258,888823,221
80,1312,31797,888279,212
81,1303,32412,887665,220
82,1153,32291,887953,203
83,245,20194,900051,1110
84,238,20236,900009,1117
85,245,21021,899217,1117
86,238,20836,899402,1124
87,237,21562,898677,1124
88,225,21625,898615,1135
89,218,22066,898178,1138
90,188,21716,898527,1169
91,201,22678,897558,1163
92,195,23155,897082,1168
93,192,13689,906554,1165
94,177,24288,896122,1013
95,177,14157,906259,1007
96,159,14166,906429,846
97,157,14828,905763,852
98,158,15215,905379,848
99,125,15215,905562,698
100,128,16571,904199,702
101,101,15741,905206,552
102,102,15555,905394,549
103,98,15423,905524,555
104,73,15128,906004,395
105,80,15695,905428,397
106,82,16917,904206,395
107,199,16121,904815,465
108,203,16401,904536,460
109,615,33150,887787,48
110,194,17434,903504,468
111,184,17067,903872,477
112,188,16903,904184,325
113,185,16900,904184,331
114,117,16837,904396,250
115,98,16381,904925,196
116,85,16651,904655,209
117,61,17042,904265,232
118,86,17935,903373,206
119,28,17003,904305,264
120,6,17842,903466,286
121,1,17022,904286,291
122,0,18692,902619,289
123,1,18578,902734,287
124,288,37797,883515,0
125,0,17605,903706,289
126,291,37845,883464,0
127,291,37147,884162,0
128,291,37545,883764,0
129,292,38113,883195,0
130,292,38182,883126,0
131,292,39866,881442,0
132,293,39176,882131,0
133,294,41238,880068,0
134,294,42748,878558,0
135,294,42276,879030,0
136,294,42356,878950,0
137,294,41932,879374,0
138,295,43116,878189,0
139,295,44058,877247,0
140,294,44684,876622,0
141,294,45094,876212,0
142,293,25529,895778,0
143,293,25393,895914,0
144,293,25250,896057,0
145,0,2481,918827,292
146,0,2259,919054,287
147,0,2718,918601,281
148,0,2906,918416,278
149,0,3217,918096,287
150,0,2925,918394,281
151,0,3434,917916,250
152,247,28798,892555,0
153,240,27609,893751,0
154,236,28300,893064,0
155,245,27585,893770,0
156,239,27326,894035,0
157,210,27714,893676,0
158,209,28000,893391,0
159,208,28366,893026,0
160,205,28039,893356,0
161,203,28048,893349,0
162,201,28045,893354,0
163,201,28513,892886,0
164,177,27120,894303,0
165,21,28410,893169,0
166,19,27775,893806,0
167,19,29250,892331,0
168,18,28772,892810,0
169,20,29860,891720,0
170,21,30087,891492,0
171,19,30375,891206,0
172,23,30794,890783,0
173,20,30871,890709,0
174,20,31547,890033,0
175,19,35042,886539,0
176,19,31324,890257,0
177,19,34411,887170,0
178,20,34267,887313,0
179,20,34198,887382,0
180,20,35179,886401,0
181,20,33450,888130,0
182,20,34112,887468,0
183,20,33148,888432,0
184,20,32700,888880,0
185,21,34825,886754,0
186,21,33446,888133,0
187,21,34494,887085,0
188,21,34452,887127,0
189,20,32796,888784,0
190,21,35228,886351,0
191,20,35486,886094,0
192,20,37172,884408,0
193,20,37528,884052,0
194,19,36161,885420,0
195,18,39885,881697,0
196,17,38508,883075,0
197,17,41358,880225,0
198,18,39613,881969,0
199,17,42111,879472,0
200,18,42525,879057,0
201,18,41679,879903,0
202,18,42121,879461,0
203,17,42860,878723,0
204,17,43758,877825,0
205,17,44184,877399,0
206,16,44220,877364,0
207,15,45222,876363,0
208,16,46020,875564,0
209,17,47081,874502,0
210,17,47913,873670,0
211,16,48781,872803,0
212,16,49805,871779,0
213,18,51616,869966,0
214,19,69989,851592,0
